web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716807181-87","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=112","Kia ecoboost","https://www.dakarvente.com/annonce-2144-kia-ecoboost.html","Kia ecoboost","2.400.000  FCFA","Mermoz","media/annonces/pics/2647b1100ea7458e0b81864415867604.jpg"
"1716807183-88","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=112","Transmetteur fm bluetooth voiture","https://www.dakarvente.com/annonce-2089-transmetteur-fm-bluetooth-voiture.html","Transmetteur fm bluetooth voiture","8.000  FCFA","Plateau","media/annonces/pics/92c617edcaa7e418d609ea5808048b38.jpg"
"1716807186-89","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=112","Buick enclave","https://www.dakarvente.com/annonce-2140-buick-enclave.html","Buick enclave","8.000.000  FCFA","Mermoz","media/annonces/pics/dbef39daf676817dab7b54888705cf89.jpg"
"1716807194-90","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Porsche cayenne","https://www.dakarvente.com/annonce-2252-porsche-cayenne.html","Porsche cayenne","11.000.000  FCFA","Médina","media/annonces/pics/130711bc0e149bb51017157671594256.jpg"
"1716807197-91","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Casque cross","https://www.dakarvente.com/annonce-2243-casque-cross.html","Casque cross","25.000  FCFA","Hann Maristes","media/annonces/pics/14e646917369b959a60c438d0b6610bb.jpg"
"1716807200-92","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Hyundai","https://www.dakarvente.com/annonce-2251-hyundai.html","Hyundai","5.750.000  FCFA","Plateau","media/annonces/pics/d4076d0e55e82278c66f41279e63e68b.jpg"
"1716807202-93","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Mitsubishi","https://www.dakarvente.com/annonce-2255-mitsubishi.html","Mitsubishi","5.000.000  FCFA","Bambey","media/annonces/pics/f9769826e439fc0a65379372919a045e.jpg"
"1716807205-94","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Mitsubishi l200","https://www.dakarvente.com/annonce-2262-mitsubishi-l200.html","Mitsubishi l200","7.000.000  FCFA","Golf","media/annonces/pics/18ee58d18aab335a91b87c0117750e87.jpg"
"1716807208-95","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Moto tvs","https://www.dakarvente.com/annonce-2272-moto-tvs.html","Moto tvs","900.000  FCFA","Fass","media/annonces/pics/4ccc3b7e264fa17a267e04905c03b0d8.jpg"
"1716807211-96","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Peugeot année 2018","https://www.dakarvente.com/annonce-2282-peugeot-anne-2018.html","Peugeot année 2018","5.900.000  FCFA","Plateau","media/annonces/pics/e96486614125af715669756d2442782d.jpg"
"1716807214-97","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Chrysler sebring cabriolet","https://www.dakarvente.com/annonce-2277-chrysler-sebring-cabriolet.html","Chrysler sebring cabriolet","6.000.000  FCFA","Sacré Coeur","media/annonces/pics/b0103031db78be6e0ba730071cba4b16.jpg"
"1716807217-98","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=111","Peugeot 307","https://www.dakarvente.com/annonce-2267-peugeot-307.html","Peugeot 307","2.800.000  FCFA","Liberté 6","media/annonces/pics/ec9b2d91f0961e71ade517eac90af304.jpg"
"1716807222-99","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Bmw x3","https://www.dakarvente.com/annonce-2474-bmw-x3.html","Bmw x3","5.750.000  FCFA","Nord Foire","media/annonces/pics/08dce9d8d00816e1c45dc47a94c690c6.jpg"
"1716807225-100","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Chevrolet cruze 2011","https://www.dakarvente.com/annonce-2483-chevrolet-cruze-2011.html","Chevrolet cruze 2011","2.650.000  FCFA","Dakar","media/annonces/pics/d8a691b965eeb3d11cc2a5d67f3d8a42.jpg"
"1716807228-101","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Yamaha majesty 150","https://www.dakarvente.com/annonce-2438-yamaha-majesty-150.html","Yamaha majesty 150","290.000  FCFA","Dakar","media/annonces/pics/0d84bd7d2478aee270e5a02506351077.png"
"1716807231-102","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Jeep cherokee 2015 full options","https://www.dakarvente.com/annonce-2433-jeep-cherokee-2015-full-options.html","Jeep cherokee 2015 full options","12.500.000  FCFA","Virage","media/annonces/pics/13959006e2a3b2d468efa1b310785f2d.png"
"1716807235-103","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Bmw gs1200","https://www.dakarvente.com/annonce-2479-bmw-gs1200.html","Bmw gs1200","3.100.000  FCFA","Hann Maristes","media/annonces/pics/fda291222122abcdd51b957d4bf16bb4.jpg"
"1716807237-104","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Fourgon utilitaire","https://www.dakarvente.com/annonce-2450-fourgon-utilitaire.html","Fourgon utilitaire","7.000.000  FCFA","Parcelles assainies","media/annonces/pics/57066519e505c9a312f328b15533742b.jpg"
"1716807241-105","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Honda sh300 i","https://www.dakarvente.com/annonce-2477-honda-sh300-i.html","Honda sh300 i","950.000  FCFA","Rufisque","media/annonces/pics/433c681dcca74004d26a865b017bada5.jpg"
"1716807243-106","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Peugeot 307","https://www.dakarvente.com/annonce-2455-peugeot-307.html","Peugeot 307","2.800.000  FCFA","Sacré Coeur","media/annonces/pics/4a65f2ae328a74ec7717795f53e6c5e7.jpg"
"1716807247-107","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=110","Volkswagen golf","https://www.dakarvente.com/annonce-2485-volkswagen-golf.html","Volkswagen golf","30.000  FCFA","Dakar","media/annonces/pics/734e5b41a5d4afdadd390a0170097441.jpg"
"1716807255-108","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Mercedes classe a 180 d","https://www.dakarvente.com/annonce-2543-mercedes-classe-a-180-d.html","Mercedes classe a 180 d","26.000.000  FCFA","Mermoz","media/annonces/pics/fe4d714ab559560f662ed913703f7209.jpg"
"1716807258-109","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Yamaha yz85 / yz450","https://www.dakarvente.com/annonce-2583-yamaha-yz85-yz450.html","Yamaha yz85 / yz450","2.400.000  FCFA","Hann Maristes","media/annonces/pics/4297f0b2c16b681318e2c764e58573c6.jpg"
"1716807266-110","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Nissan x trail","https://www.dakarvente.com/annonce-2542-nissan-x-trail.html","Nissan x trail","4.300.000  FCFA","Dakar","media/annonces/pics/a3f974505986d55bf06cc309a3be435c.jpg"
"1716807269-111","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","ktm sx 85","https://www.dakarvente.com/annonce-2582-ktm-sx-85.html","ktm sx 85","","Plateau","media/annonces/pics/9f7a7dbf7daa1022154006f1475857ea.jpg"
"1716807271-112","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","4x4 chevrolet equinox","https://www.dakarvente.com/annonce-2576-4x4-chevrolet-equinox.html","4x4 chevrolet equinox","9.500.000  FCFA","Amitié","media/annonces/pics/ae7eaeb0901f7e90d24c47992f6c0e0e.jpg"
"1716807274-113","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Aspirateur Pour Voiture 12V -AIKESI-AK910","https://www.dakarvente.com/annonce-2630-aspirateur-pour-voiture-12v-aikesi-ak910.html","Aspirateur Pour Voiture 12V -AIKESI-AK910","12.500  FCFA","Dakar","media/annonces/pics/00a0ac740b1098ea85ef86eafab22e6e.jpg"
"1716807277-114","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Toyota prado TX","https://www.dakarvente.com/annonce-2600-toyota-prado-tx.html","Toyota prado TX","18.500.000  FCFA","Ouest Foire","media/annonces/pics/e392ce254fa4d332540b664b5437b07c.jpg"
"1716807280-115","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Toyota Land Cruiser","https://www.dakarvente.com/annonce-2601-toyota-land-cruiser.html","Toyota Land Cruiser","25.000.000  FCFA","Liberté 6","media/annonces/pics/ce0cc0a1638e10fe6a6230db4afb87d3.jpg"
"1716807283-116","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=109","Suzuki grand vitara","https://www.dakarvente.com/annonce-2623-suzuki-grand-vitara.html","Suzuki grand vitara","4.350.000  FCFA","Dakar","media/annonces/pics/4f23940af6d4ef3723db107799bbd6f9.jpg"
"1716807290-117","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Range Rover 2016 Full Option","https://www.dakarvente.com/annonce-2723-range-rover-2016-full-option.html","Range Rover 2016 Full Option","22.000.000  FCFA","Almadies","img/nophoto.png"
"1716807293-118","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Aspirateur Pour Voiture 12V -AIKESI-AK910","https://www.dakarvente.com/annonce-2785-aspirateur-pour-voiture-12v-aikesi-ak910.html","Aspirateur Pour Voiture 12V -AIKESI-AK910","10.000  FCFA","Dakar","media/annonces/pics/9ead1677a70fdec0bfbfa2e31ad4e655.jpg"
"1716807296-119","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Tricycle ou triporteur 150 et 200 cc Dakar","https://www.dakarvente.com/annonce-2787-tricycle-ou-triporteur-150-et-200-cc-dakar.html","Tricycle ou triporteur 150 et 200 cc  Dakar","1.200.000  FCFA","Hann Bel-Air","media/annonces/pics/93a7d44b4c54231d15cd25eef8921927.jpg"
"1716807299-120","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Hyundai veloster","https://www.dakarvente.com/annonce-2645-hyundai-veloster.html","Hyundai veloster","5.500.000  FCFA","Dakar","media/annonces/pics/71d54f2f84f17ed12de5396eda11d0ba.jpg"
"1716807301-121","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Mug personnalisée","https://www.dakarvente.com/annonce-2604-mug-personnalise.html","Mug personnalisée","","Dakar","media/annonces/pics/b09e6450b4f686abf20d5b44009d3586.jpg"
"1716807305-122","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Peugeot 406","https://www.dakarvente.com/annonce-2605-peugeot-406.html","Peugeot 406","2.800.000  FCFA","Diamniadio","media/annonces/pics/992a795de64e82edbb2a86a2cdc77e55.jpg"
"1716807308-123","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Location  nissan juke","https://www.dakarvente.com/annonce-1378-location-nissan-juke.html","Location  nissan juke","50.000  FCFA","Plateau","img/nophoto.png"
"1716807311-124","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","BACHE DE PROTECTION AUTO","https://www.dakarvente.com/annonce-1660-bache-de-protection-auto.html","BACHE DE PROTECTION AUTO","13.000  FCFA","Plateau","media/annonces/pics/5842461e685cdf0e519b1665efb82b6a.jpg"
"1716807314-125","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=108","Jeep compass 2009","https://www.dakarvente.com/annonce-878-jeep-compass-2009.html","Jeep compass 2009","4.000.000  FCFA","Plateau","media/annonces/pics/1bdba6e033df4a0343faa3ed77d7eb48.jpg"
"1716807321-126","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Chevrolet equinox lt","https://www.dakarvente.com/annonce-2979-chevrolet-equinox-lt.html","Chevrolet equinox lt","7.500.000  FCFA","VDN","media/annonces/pics/88a48f33b73253473cd670ca0fe78ac7.jpg"
"1716807324-127","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Yamaha yz 125","https://www.dakarvente.com/annonce-3038-yamaha-yz-125.html","Yamaha yz 125","800.000  FCFA","Almadies","media/annonces/pics/e7f5748532725c23b97790132c3df555.jpg"
"1716807326-128","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Chevrolet equinox","https://www.dakarvente.com/annonce-3042-chevrolet-equinox.html","Chevrolet equinox","7.800.000  FCFA","Dieuppeul","media/annonces/pics/49efdabb7c49d7e81a5a08189895fff4.jpg"
"1716807329-129","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Ford ranger","https://www.dakarvente.com/annonce-3041-ford-ranger.html","Ford ranger","11.500.000  FCFA","Thongor","media/annonces/pics/65a37a5cb0b6d3bf60c476a2e0ad88d6.jpg"
"1716807332-130","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Lincoln mkx","https://www.dakarvente.com/annonce-3040-lincoln-mkx.html","Lincoln mkx mkx","10.900.000  FCFA","Ouakam","media/annonces/pics/bfc7d1c0d07ce735c07bf6c67d7fe4df.jpg"
"1716807335-131","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Tmax 530","https://www.dakarvente.com/annonce-3032-tmax-530.html","Tmax 530","2.800.000  FCFA","Dakar","media/annonces/pics/37104617c005b47ebe834c653f7b463a.jpg"
"1716807338-132","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Citroën ds5","https://www.dakarvente.com/annonce-3025-citron-ds5.html","Citroën ds5","8.350.000  FCFA","Hann Maristes","media/annonces/pics/71cc37afa224b79505e9ae0cc61844b7.jpg"
"1716807340-133","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Kawasaki kx85","https://www.dakarvente.com/annonce-3081-kawasaki-kx85.html","Kawasaki kx85","800.000  FCFA","Plateau","media/annonces/pics/0a11a74b5f7ae0000b07be7ad6863474.jpg"
"1716807343-134","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=107","Bateau open","https://www.dakarvente.com/annonce-3080-bateau-open.html","Bateau open","6.000.000  FCFA","Sokone","media/annonces/pics/c720e186a728ab19de32a5e7b83d523c.jpg"
"1716807350-135","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Chevrolet Equinox","https://www.dakarvente.com/annonce-3604-chevrolet-equinox.html","Chevrolet Equinox","7.500.000  FCFA","HLM","media/annonces/pics/030a9d93c28b912724e8237910aea6b1.jpeg"
"1716807353-136","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","cherche du travail chauffeur","https://www.dakarvente.com/annonce-3610-cherche-du-travail-chauffeur.html","cherche du travail chauffeur","200.000  FCFA","Golf","media/annonces/pics/f2c3e7cbfdf87617364424d6b35257c6.jpg"
"1716807356-137","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Pieces hyundai","https://www.dakarvente.com/annonce-3626-pieces-hyundai.html","Pieces hyundai","100.000  FCFA","Dakar","img/nophoto.png"
"1716807358-138","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","FORD EXPLORER LIMITED","https://www.dakarvente.com/annonce-3652-bn-voiture.html","FORD EXPLORER LIMITED","16.000.000  FCFA","Dakar","media/annonces/pics/a4476111fa076e50303dbbeb4586c012.jpg"
"1716807362-139","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Great wall (à basarder)","https://www.dakarvente.com/annonce-3659-great-wall-a-basarder.html","Great wall (à basarder)","2.000.000  FCFA","Hann Bel-Air","media/annonces/pics/7ad7d0df71f9ec4549041ad7cc5db9f9.jpg"
"1716807366-140","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","RANGE ROVER VELAR 2018","https://www.dakarvente.com/annonce-3663-range-rover-velar-2018.html","RANGE ROVER VELAR 2018","45.000.000  FCFA","Dakar","media/annonces/pics/b6585590ae3b2c659eaf47a1ca827781.jpg"
"1716807369-141","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Ford EDGE Titanium","https://www.dakarvente.com/annonce-3685-bn-voiture.html","Ford EDGE Titanium","17.000.000  FCFA","Dakar","media/annonces/pics/39283edbd97f090126e1bec036e2fe33.jpg"
"1716807371-142","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Skoda Fabia 2012","https://www.dakarvente.com/annonce-3688-skoda-fabia-2012.html","Skoda Fabia 2012","5.000.000  FCFA","Dakar","media/annonces/pics/fed30b0ea3664657209b4591ff59c099.jpg"
"1716807375-143","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=106","Vélo électrique","https://www.dakarvente.com/annonce-3690-velo-electrique.html","Vélo électrique","170.000  FCFA","Dakar","media/annonces/pics/efdd175392762137676559c545736047.jpg"
"1716807385-144","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=105","Ranger rover evoque","https://www.dakarvente.com/annonce-3936-ranger-rover-evoque.html","Ranger rover evoque","18.000.000  FCFA","Ouest Foire","media/annonces/pics/730c80eab308d4da22876bb61682750a.png"
"1716807388-145","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=105","Camion routier","https://www.dakarvente.com/annonce-3933-camion-routier.html","Camion routier","10.000.000  FCFA","Dakar","media/annonces/pics/a49ac9b257b31695a81d5bfb66b036ae.png"
